id;idversion_init;idversion_end;file;begin_line;end_line;rule;ruleset;package;class;function;priority;violation;violation_nonumbers;version_init;version_end;date_init;data_end
4245;10;17;upload\admin\controller\module\amazon_login.php;6;121;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerModuleAmazonLogin;;3;The method index() has 116 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.2.0;2.3.0.0;2015-03-30;2016-07-30
4250;10;17;upload\admin\controller\module\amazon_pay.php;7;122;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerModuleAmazonPay;;3;The method index() has 116 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.2.0;2.3.0.0;2015-03-30;2016-07-30
4280;10;17;upload\admin\controller\payment\amazon_login_pay.php;5;294;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentAmazonLoginPay;;3;The method index() has 290 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.2.0;2.3.0.0;2015-03-30;2016-07-30
4293;10;17;upload\admin\controller\payment\globalpay.php;5;288;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentGlobalpay;;3;The method index() has 284 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.2.0;2.3.0.0;2015-03-30;2016-07-30
4305;10;17;upload\admin\controller\payment\globalpay_remote.php;5;254;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentGlobalpayRemote;;3;The method index() has 250 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.2.0;2.3.0.0;2015-03-30;2016-07-30
4383;10;17;upload\catalog\controller\module\amazon_login.php;46;164;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerModuleAmazonLogin;;3;The method login() has 119 lines of code. Current threshold is set to 100. Avoid really long methods.;The method login() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.2.0;2.3.0.0;2015-03-30;2016-07-30
4389;10;17;upload\catalog\controller\module\amazon_pay.php;47;171;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerModuleAmazonPay;;3;The method login() has 125 lines of code. Current threshold is set to 100. Avoid really long methods.;The method login() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.2.0;2.3.0.0;2015-03-30;2016-07-30
4398;10;17;upload\catalog\controller\payment\amazon_login_pay.php;103;483;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentAmazonLoginPay;;3;The method confirm() has 381 lines of code. Current threshold is set to 100. Avoid really long methods.;The method confirm() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.2.0;2.3.0.0;2015-03-30;2016-07-30
4406;10;17;upload\catalog\controller\payment\amazon_login_pay.php;618;767;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentAmazonLoginPay;;3;The method shippingQuotes() has 150 lines of code. Current threshold is set to 100. Avoid really long methods.;The method shippingQuotes() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.2.0;2.3.0.0;2015-03-30;2016-07-30
4416;10;17;upload\catalog\controller\payment\globalpay.php;92;265;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentGlobalpay;;3;The method notify() has 174 lines of code. Current threshold is set to 100. Avoid really long methods.;The method notify() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.2.0;2.3.0.0;2015-03-30;2016-07-30
4423;10;17;upload\catalog\controller\payment\globalpay_remote.php;68;236;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentGlobalpayRemote;;3;The method send() has 169 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.2.0;2.3.0.0;2015-03-30;2016-07-30
4430;10;17;upload\catalog\controller\payment\globalpay_remote.php;238;351;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentGlobalpayRemote;;3;The method acsReturn() has 114 lines of code. Current threshold is set to 100. Avoid really long methods.;The method acsReturn() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.2.0;2.3.0.0;2015-03-30;2016-07-30
4475;10;17;upload\catalog\model\payment\globalpay_remote.php;125;325;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelPaymentGlobalpayRemote;;3;The method capturePayment() has 201 lines of code. Current threshold is set to 100. Avoid really long methods.;The method capturePayment() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.2.0;2.3.0.0;2015-03-30;2016-07-30
4507;11;17;upload\admin\controller\fraud\fraudlabspro.php;5;138;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerFraudFraudLabsPro;;3;The method index() has 134 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.3.0;2.3.0.0;2015-05-20;2016-07-30
4511;11;17;upload\admin\controller\fraud\fraudlabspro.php;164;403;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerFraudFraudLabsPro;;3;The method order() has 240 lines of code. Current threshold is set to 100. Avoid really long methods.;The method order() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.3.0;2.3.0.0;2015-05-20;2016-07-30
4514;11;17;upload\admin\controller\fraud\maxmind.php;5;106;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerFraudMaxMind;;3;The method index() has 102 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.3.0;2.3.0.0;2015-05-20;2016-07-30
4518;11;17;upload\admin\controller\fraud\maxmind.php;132;448;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerFraudMaxMind;;3;The method order() has 317 lines of code. Current threshold is set to 100. Avoid really long methods.;The method order() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.3.0;2.3.0.0;2015-05-20;2016-07-30
4523;11;17;upload\admin\controller\payment\g2apay.php;7;236;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentG2APay;;3;The method index() has 230 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.3.0;2.3.0.0;2015-05-20;2016-07-30
4543;11;17;upload\catalog\model\fraud\fraudlabspro.php;3;146;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelFraudFraudLabsPro;;3;The method check() has 144 lines of code. Current threshold is set to 100. Avoid really long methods.;The method check() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.3.0;2.3.0.0;2015-05-20;2016-07-30
4549;11;17;upload\catalog\model\fraud\maxmind.php;3;387;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelFraudMaxMind;;3;The method check() has 385 lines of code. Current threshold is set to 100. Avoid really long methods.;The method check() has  lines of code. Current threshold is set to . Avoid really long methods.;2.0.3.0;2.3.0.0;2015-05-20;2016-07-30
4566;13;0;upload\admin\controller\customer\custom_field.php;113;304;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerCustomerCustomField;;3;The method getList() has 192 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;2.1.0.0;;2015-09-27;
4570;13;0;upload\admin\controller\customer\custom_field.php;306;502;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerCustomerCustomField;;3;The method getForm() has 197 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getForm() has  lines of code. Current threshold is set to . Avoid really long methods.;2.1.0.0;;2015-09-27;
4592;13;0;upload\admin\controller\customer\customer.php;325;669;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerCustomerCustomer;;3;The method getList() has 345 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;2.1.0.0;;2015-09-27;
4597;13;0;upload\admin\controller\customer\customer.php;671;1006;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerCustomerCustomer;;3;The method getForm() has 336 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getForm() has  lines of code. Current threshold is set to . Avoid really long methods.;2.1.0.0;;2015-09-27;
4601;13;0;upload\admin\controller\customer\customer.php;1008;1109;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerCustomerCustomer;;3;The method validateForm() has 102 lines of code. Current threshold is set to 100. Avoid really long methods.;The method validateForm() has  lines of code. Current threshold is set to . Avoid really long methods.;2.1.0.0;;2015-09-27;
4618;13;0;upload\admin\controller\customer\customer_group.php;113;260;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerCustomerCustomerGroup;;3;The method getList() has 148 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;2.1.0.0;;2015-09-27;
4622;13;20;upload\admin\controller\customer\customer_group.php;262;362;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerCustomerCustomerGroup;;3;The method getForm() has 101 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getForm() has  lines of code. Current threshold is set to . Avoid really long methods.;2.1.0.0;3.0.0.0;2015-09-27;2017-06-19
4679;13;0;upload\catalog\controller\api\voucher.php;44;150;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerApiVoucher;;3;The method add() has 107 lines of code. Current threshold is set to 100. Avoid really long methods.;The method add() has  lines of code. Current threshold is set to . Avoid really long methods.;2.1.0.0;;2015-09-27;
4683;13;20;upload\catalog\controller\checkout\register.php;3;106;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerCheckoutRegister;;3;The method index() has 104 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;2.1.0.0;3.0.0.0;2015-09-27;2017-06-19
4692;13;17;upload\catalog\controller\total\shipping.php;59;175;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerTotalShipping;;3;The method quote() has 117 lines of code. Current threshold is set to 100. Avoid really long methods.;The method quote() has  lines of code. Current threshold is set to . Avoid really long methods.;2.1.0.0;2.3.0.0;2015-09-27;2016-07-30
4795;13;0;upload\system\library\openbay\ebay.php;535;682;ExcessiveMethodLength;Code Size Rules;openbay;Ebay;;3;The method putStockUpdateBulk() has 148 lines of code. Current threshold is set to 100. Avoid really long methods.;The method putStockUpdateBulk() has  lines of code. Current threshold is set to . Avoid really long methods.;2.1.0.0;;2015-09-27;
4800;13;0;upload\system\library\openbay\ebay.php;698;814;ExcessiveMethodLength;Code Size Rules;openbay;Ebay;;3;The method productUpdateListen() has 117 lines of code. Current threshold is set to 100. Avoid really long methods.;The method productUpdateListen() has  lines of code. Current threshold is set to . Avoid really long methods.;2.1.0.0;;2015-09-27;
4821;13;0;upload\system\library\openbay\ebay.php;1173;1436;ExcessiveMethodLength;Code Size Rules;openbay;Ebay;;3;The method updateSettings() has 264 lines of code. Current threshold is set to 100. Avoid really long methods.;The method updateSettings() has  lines of code. Current threshold is set to . Avoid really long methods.;2.1.0.0;;2015-09-27;
4867;16;17;upload\admin\controller\design\language.php;113;260;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerDesignLanguage;;3;The method getList() has 148 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;2.2.0.0;2.3.0.0;2016-03-02;2016-07-30
4871;16;17;upload\admin\controller\design\language.php;262;397;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerDesignLanguage;;3;The method getForm() has 136 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getForm() has  lines of code. Current threshold is set to . Avoid really long methods.;2.2.0.0;2.3.0.0;2016-03-02;2016-07-30
4890;16;17;upload\admin\controller\openbay\fba.php;71;210;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerOpenbayFba;;3;The method settings() has 140 lines of code. Current threshold is set to 100. Avoid really long methods.;The method settings() has  lines of code. Current threshold is set to . Avoid really long methods.;2.2.0.0;2.3.0.0;2016-03-02;2016-07-30
4900;16;17;upload\admin\controller\openbay\fba.php;489;597;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerOpenbayFba;;3;The method resendFulfillment() has 109 lines of code. Current threshold is set to 100. Avoid really long methods.;The method resendFulfillment() has  lines of code. Current threshold is set to . Avoid really long methods.;2.2.0.0;2.3.0.0;2016-03-02;2016-07-30
